Source,date,ECC,ACC,Convo
TW,22-06-2018,250,azuratigabelas,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,xclamavix,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Argaa14,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,charvie_2,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,SpesialisKidal,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,irfanzayo,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,gloomyXwaves,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Naimvcu,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,abdanizafarrel,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,GilangGumilarDS,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,rifkiframdhani,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,hendrambun,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,ibrorbi,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Vikryyy13,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,drvergiawan,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,oktorinaldo,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,indrizke,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,bad_duy,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,rizkyazwar6,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,KiagoosAdhimas,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,rakhaciptam,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,SandiPutra67,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,RezaViendry,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,MghifariAr,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,RamarioRio,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Sani_Silviana,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,ezzalaka,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Hanif_S93,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,lukas11febrian,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Agungzulfiqar0,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,msetiawanrizky6,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,triplee_crew,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,fajarrasyidie,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,vikborkalsel,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,muhamadwildi,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Kurnia_arif,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,putricandr,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,MbahTeddy,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,Barkah33,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,BibSyahroni,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,GilangSetiar,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,tekoluweh,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,aprii33,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,uniqfadilah,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,RiyoMS,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,restuunp,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,afifirfnn,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,ibeyiqbal,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,aris_tablo,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,gerryjonthan,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,jimiweh,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,ngilaang,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,250,ArikMuhmmad,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,249,setiawanyudi,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,22-06-2018,7,_afrizalmhm,"RT @DjarumCoklat: Coming soon! Video clip terbaru dari @Jeruji4Warlock bertajuk Stay True yang akan dirilis tanggal 16 Mei 2018 nanti.
.
#D?"
TW,22-06-2018,3,Arsapath,RT @burgerkill: Brads.. Ini dia beberapa design merchandise limited edition yang hanya dijual di venue DCDC x? https://t.co/MQT8nk166T
TW,22-06-2018,3,azuratigabelas,"RT @BBTHLayarKaca: inaillahi waina illahi ro jiun, mulih ka jati mulang ka asal #RipGinan 
.
inget ker di acara DCDC pengadilan musik jeruj?"
TW,22-06-2018,3,charvie_2,"RT @BBTHLayarKaca: inaillahi waina illahi ro jiun, mulih ka jati mulang ka asal #RipGinan 
.
inget ker di acara DCDC pengadilan musik jeruj?"
TW,22-06-2018,1,DeKecil03,"RT @sendokk: Btw mang ginan rumah cemara/jeruji ngantunkeun.. Kenal sih engga, cuman apal dina yutub dcdc pengadilan musik. Tapi keren idea?"
IG,22-06-2018,1,sendokk,"Btw mang ginan rumah cemara/jeruji ngantunkeun.. Kenal sih engga, cuman apal dina yutub dcdc pengadilan musik. Tapi keren idealisme beliau, abi resep. See you again, Mang... Alfatihah~"
TW,22-06-2018,1,priyadi255,RT @OfficialGTVID: Siapa yang kangen nonton @Alone_At_Last hayo? Kali ini #DCDCMusikkita akan menampilkan band asal Jakarta. Sabtu 23 Juni?
TW,22-06-2018,1,OfficialGTVID,Siapa yang kangen nonton @Alone_At_Last hayo? Kali ini #DCDCMusikkita akan menampilkan band asal Jakarta. Sabtu 23 Juni jam 23.00 wib @DjarumCoklat https://t.co/NdIRC7Bx94
TW,22-06-2018,0,agieltertawa,"nya ge teu wawuh, nya ge can pernah nonton konser live na, ngan ukur bisa lalajo na tv, na utube jeung asa can lila lalajo dina acara DCDC Pengadilan Musik....tp ternyata allah sudah memanggil lebih dulu..vokalis... https://t.co/AgN37fRSaC"
TW,22-06-2018,0,OfficialGTVID,Kapan lagi Loe bisa nonton @Alone_At_Last di #DCDCMusikkita dengan Gitaris barunya yaitu Balum. Jangan lupa pantengin BESOK! jam 23.00 wib @DjarumCoklat https://t.co/TIBA8BipMJ
TW,22-06-2018,0,OfficialGTVID,"Coklatfriends sekarang @Alone_At_Last bikin genre baru loh semenjak single ?Bertahan Melawan"" keluar.  Share yuk menurut kamu single mereka di https://t.co/EEwlYDxSxR dan pilih activity dcdcmusikkita. Saksikan juga on airnya Sabtu 23 Juni jam 23.00 wib @DjarumCoklat"
IG,22-06-2018,0,adhitoops,@OfficialGTVID @Alone_At_Last @DjarumCoklat Jaman ngeband sma atau duduk tak ada guru tak lengkap rasanya tanpa mendengarkan lagu dari @Alone_At_Last ??
IG,22-06-2018,0,rifqi_adiwijaya,@DjarumCoklat @ginankoesmayadi @Jeruji4Warlock Innalillahi wa inna ilahi rajiun
IG,22-06-2018,0,imanueljonas13,"@Alone_At_Last @yasbudaya @DjarumCoklat bro.... 
Yg main di Global TV itu.. tgl dan jam brp ya? Thanks"
IG,22-06-2018,0,nissacil,@DjarumCoklat @ginankoesmayadi @Jeruji4Warlock Innalillahi mas ginan ?
TW,22-06-2018,0,Gakur_,"Innalillahi kang ginan ? Semoga ditempatkan di sisi-Nya , aamiin https://t.co/OB6efXqYAX"
TW,22-06-2018,0,rizkyazwar6,"#Repost @djarumcoklat R.I.P
? ? ?
Kabar duka? https://t.co/MLbXrI2WCQ"
TW,22-06-2018,0,idhenHC,Innalillahi wainnalillahi rojiun ? https://t.co/TlHtCI63oE
IG,22-06-2018,0,KataAkuGini,@DjarumCoklat @ginankoesmayadi @Jeruji4Warlock Aslina??? Innalillahi... A ginaaaannn ????
IG,22-06-2018,0,gannygunawan,Djarum djarumah'an bari dilagukeun djarum coklat #JumatBerkah
TW,22-06-2018,0,ValerianBand,And We Never Surrender to Chasing Dreams!  Sampai bertemu di Jakarta!  #Repost from @djarumcoklat  -  FINAL SHOW “WACKEN METAL BATTLE INDONESIA 2018”. With 10 Finalists : Angel of Death… https://www.instagram.com/p/BkVQ4KtgOtz/?utm_source=ig_twitter_
IG,23-06-2018,6,"""aaaggillll""","""Malem ini gengs @dcdc.official on @officialgtvid jam 11 malem he\ud83e\udd1e\n-\n-\n-\n#DCDCMusikkita \n#DCDCShoutOut \n#DjarumCoklatDotCom\n#DCDC"""
IG,23-06-2018,8,"""rackarabbani""","""Kita sama2 punya rambut mahal nii om @eddibrokoli \ud83d\ude02\n\n#brekele #dcdcshoutout #dcdcngabuburit\n#rambutedan #rambutmahal #kasura_54"""
IG,23-06-2018,0,"""oloxejo_official""","""Dakkk...ulah hilap babaturan dewek ti sukabumi asup tipi ngke peuting....ulah poho okehhhh\n\n#Repost @shockproof.si (@get_repost)\n\u30fb\u30fb\u30fb\n#Repost @dcdc.official (@get_repost)\n\u30fb\u30fb\u30fb\nBand @dcdcshoutout yang akan menemani @alone_at_last di DCDC Musikkita adalah @shockproof.si! Sebuah band yang mengusung Rapmetal/hipmetal asal kota Sukabumi. Saksikan penampilan malam ini pukul 23.00 di @officialgtvid!\n.\n#DCDCMusikkita\n#DCDCShoutOUt\n#DjarumCoklatDotCom\n#DCDC\n@opleszoopz @koplefilth87 @chelvi_jultrianto_fw @bohemp_ysp @purnomonursyahbana @"""
IG,23-06-2018,10,"""yogathufailal_13""","""Biglop @gnds.official rahayu.. sing garede milik, sing sarehat.. #gnds #gndshope #dcdcmusikkita #dcdcshoutout #dcdc #musicindie #musicvideo #rappcore #rapper #rappers #rappmetal #hujumselepasnujum #dyybuk #vidgrammusic #indonesianmusic"""
TW,23-06-2018,0,"""toiletsounds_official""","""Bebarapa Waktu Lalu @toiletsounds_official Main Di SUBSTEREO @ozradiojakarta .. Terima Kasih Bro @fandydfmc .. GBU \n@ethussaiya\n@colixnyabinghi\n@irsya_wahyudi\n@ekky_cassidy\n\nPLS SUBSCRIBER\nYoutube TOILET SOUNDS OFFICIAL\n\nFB TOILET SOUNDS OFFICIAL\n\n#latepost #ozradio #ozradiojakarta #dcdcmusikkita #dcdcshoutout #dcdc #toiletsoundstv #toiletsounds #pulang #postgrunge #grunge #grungeindonesia #musik #musikindonesia #music #tvmusic #musictv #musicindie #bandindie #grungeindie #tv #jakarta #lagubaru #rock #indonesia"""
IG,23-06-2018,0,"""dcdc.official""","""Band @dcdcshoutout yang akan menemani @alone_at_last di DCDC Musikkita adalah @shockproof.si! Sebuah band yang mengusung Rapmetal/hipmetal asal kota Sukabumi. Saksikan penampilan malam ini pukul 23.00 di @officialgtvid!\n.\n#DCDCMusikkita\n#DCDCShoutOUt\n#DjarumCoklatDotCom\n#DCDC"""
IG,23-06-2018,0,"""dcdcshoutout""","""Band @dcdcshoutout yang akan menemani @alone_at_last di DCDC Musikkita adalah @shockproof.si! Sebuah band yang mengusung Rapmetal/hipmetal asal kota Sukabumi. Saksikan penampilan malam ini pukul 23.00 di @officialgtvid!\n.\n#DCDCMusikkita\n#DCDCShoutOUt\n#DjarumCoklatDotCom\n#DCDC"""
IG,23-06-2018,0,"""eksekusi.official""","""#Repost @shockproof.si (@get_repost)\n\u30fb\u30fb\u30fb\nStaytune tgl 23 juni 2018 @dcdc musikita global tv\nPukul 23:00 (malam minggu)\n@opleszoopz @koplefilth87 @bohemp_ysp @chelvi_jultrianto_fw @purnomonursyahbana \n#dcdcofficial \n#dcdcshoutout\n#dcdcmusikita\n#firate_cloth \n#antilegend_clothing\n#memoriesofrose \n#morgenrode \nTak lupa terimakasih kepada teman2 yg membantu kami selama ini...."""
IG,23-06-2018,4,"""shockproof.si""","""#Repost @dcdc.official (@get_repost)\n\u30fb\u30fb\u30fb\nBand @dcdcshoutout yang akan menemani @alone_at_last di DCDC Musikkita adalah @shockproof.si! Sebuah band yang mengusung Rapmetal/hipmetal asal kota Sukabumi. Saksikan penampilan malam ini pukul 23.00 di @officialgtvid!\n.\n#DCDCMusikkita\n#DCDCShoutOUt\n#DjarumCoklatDotCom\n#DCDC\n@opleszoopz @koplefilth87 @chelvi_jultrianto_fw @bohemp_ysp @purnomonursyahbana @"""
TW,23-06-2018,250,AsBad_,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,caturyoga_,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,starmahisa,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,Adistyapipit1,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,pemeranlakon,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,Vsb_bekasi,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,irwanBFL,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,litaadwrs,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,Lamz_48,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,Hasibuan666,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,Muchuss_,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,250,Denikurniaaa,RT @DjarumCoklat: Innalillahi wainna ilayhu raji'un. Kabar duka dari salah satu kerabat kita @ginankoesmayadi vokalis @Jeruji4Warlock menin?
TW,23-06-2018,20,putramoeljadi,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,aris_tablo,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,hadeath69,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,iiena208,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,teppybaskara,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,ngilaang,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,koyit_,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,pew_17,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,darsanaputra,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,Dwi_SlowDeath,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,ferryasmara666,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,Argaa14,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,Fregi14,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
TW,23-06-2018,20,Irul_Zzz,RT @DjarumCoklat: Malam ini @Alone_At_Last akan hadir di DCDC Musikkita! Tanggal 23 Juni 2018 pukul 23.00. Siap-siap buat menyaksikan merek?
