,type_post,username,nafme,following_count,follower_count,user_id,post_id,caption,timestamp,date_post,comment_count,like_count,retweet_count,user_likes,video_view,display_url,is_video,link,liank.1,Brand,Likes_TW,Keyword/Hashtag,replies_count,Owner ID,source,ID
37039,,Qbikster,,4686,2898,','nan,'I just uploaded “Djarum Coklat” to #Vimeo:https://vimeo.com/271502362&nbsp;,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37040,,"""dcdcshoutout""",,891,1740,','nan,"'Siapa aja sih yang bakalan ngisi acara DCDC ShoutOut Ngabuburit? .\n4 Presiden (@manjasad, @budi_dalton_official, @pidibaiq, @alzastrouw) tanggal 25, 26, 27 Mei.\n.\n@agc_music_school tanggal 25, 26, 27 Mei.\n.\nBand DCDC ShoutOut!: @karindingkeosofficial \u0026 @flightandstereo tanggal 25 Mei. @dope_centre \u0026 @melodrama_official 26 Mei. @suardantemaram \u0026 @rastainpeace.official 27 Mei.\n.\nHost by @sonibebek 25, 26, 27 Mei.\n.\nIkut ramaikan DCDC ShoutOut Ngabuburit di kota kalian!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut \n#DjarumCoklatDotCom \n#DCDC \n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37041,,"""dcdc.official""",,3296,1842,','nan,"'Siapa aja sih yang bakalan ngisi acara DCDC ShoutOut Ngabuburit? .\n4 Presiden (@manjasad, @budi_dalton_official, @pidibaiq, @alzastrouw) tanggal 25, 26, 27 Mei.\n.\n@agc_music_school tanggal 25, 26, 27 Mei.\n.\nBand @dcdcshoutout: @karindingkeosofficial \u0026 @flightandstereo tanggal 25 Mei. @dope_centre \u0026 @melodrama_official 26 Mei. @suardantemaram \u0026 @rastainpeace.official 27 Mei.\n.\nHost by @sonibebek 25, 26, 27 Mei.\n.\nIkut ramaikan DCDC ShoutOut Ngabuburit di kota kalian!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut \n#DjarumCoklatDotCom \n#DCDC \n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37042,,"""budi_dalton_official""",,4873,1691,','nan,"'Regrann from @dcdc.official -  4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37043,,"""manjasad""",,1857,2510,','nan,"'Regrann from @dcdc.official -  4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC - #regrann",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37044,,"""gan_forgotten""",,5069,1263,','nan,"'Regrann from @agc_music_school -  Buat temen-temen di Bandung Barat dan sekitarnya, besok kita ngabuburit di Headen Barbercoffee lap. Koni Jabar Padasuka Cimahi.\n\nAkan ada sharing session bersama AGC Music School.\n.\nSee you there.....\n.\n#agcmusicschool #agcmusicschooltutor #sekolahmusik #sekolahmusikBandung #gitaris #gitarisina #ngabuburit #dcdcshoutout - #regrann",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37045,,"""racun.production""",,3750,1084,','nan,"'Minggu ini mereka bakal hadir di Sukabumi tepatnya di Allegra Cafe\n#Repost @dcdc.official (@get_repost)\n\u30fb\u30fb\u30fb\n4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37046,,"""konongyadi""",,1553,2475,','nan,'Mf jangan #viral kan saya atuh da #heureuy ini mh sebagai mengisi kekosongan event #djarumcoklatdotcom dikala aa careuh lagi nyinden\u263a d acara #dcdchoutoutlembang #dcdcshoutout #ngadoors #balecaangcikole #mantansehat,24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37047,,"""remainsstorebdg""",,619,2230,','nan,"'MERAPAT BRADS!!!!\nRegrann from @dcdcshoutout -  DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Cuma ada di DCDC ShoutOut Ngabuburit tanggal:\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nDapatkan merchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n\ndan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37048,,"""krowmusicdealer""",,4633,1490,','nan,"'Hello Metalheads! #krowmusicdealer hadir di \n@dcdc.official Friends Trade Market! Tempat buat kalian yang ingin belanja seru. Cuma di DCDC ShoutOut Ngabuburit. \nCatat tanggal nya: \n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear #krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37049,,"""inisibudicilok""",,3381,1501,','nan,"'HAHAHA SONO LALAJO NU KIEU \ud83d\ude02\ud83d\ude02 salam hormat bapak Bapak kren \ud83d\ude4f\ud83d\ude4f\ud83d\ude4f...\n.\n#berbedabedabersamasama .\n#Repost @budi_dalton_official with @get_repost\n\u30fb\u30fb\u30fb\nRegrann from @dcdc.official -  4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37050,,"""cfhmerch""",,4652,726,','nan,"'DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37051,,"""bang_damin""",,5147,1710,','nan,"'DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37052,,"""anti.class""",,5802,873,','nan,"'DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37053,,"""gebegdrum""",,963,2105,','nan,"'DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37054,,"""dcdc.official""",,3296,1842,','nan,"'DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37055,,"""dcdcshoutout""",,891,1740,','nan,"'DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Cuma ada di DCDC ShoutOut Ngabuburit tanggal:\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nDapatkan merchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n\ndan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37056,,"""agc_music_school""",,5283,1344,','nan,"'Buat temen-temen di Bandung Barat dan sekitarnya, besok kita ngabuburit di Headen Barbercoffee lap. Koni Jabar Padasuka Cimahi.\n\nAkan ada sharing session bersama AGC Music School.\n.\nSee you there.....\n.\n#agcmusicschool #agcmusicschooltutor #sekolahmusik #sekolahmusikBandung #gitaris #gitarisina #ngabuburit #dcdcshoutout",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37057,,"""besideofficial""",,5590,1616,','nan,"'Buat teman-teman yang ingin berburu merchandise Beside atau lainnya untuk lebaran nanti, bisa dateng ke  @dcdc.official DCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37058,,"""easternwolves""",,2503,2598,','nan,"'Besok kita hadir di @dcdc.official Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, #EasternWolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37059,,"""henrusli""",,4472,2542,','nan,"'4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37060,,"""gioatap""",,5291,2415,','nan,"'4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC #saveSNOTR",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37061,,"""bang_damin""",,5147,1710,','nan,"'4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37062,,"""dcdcshoutout""",,891,1740,','nan,"'4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37063,,"""dcdc.official""",,3296,1842,','nan,"'4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37064,,"""theslyvester""",,252,870,','nan,"'\u30fb\u30fb\u30fb\n4 Presiden secara resmi diundang untuk hadir dalam gelaran DCDC ShoutOut Ngabuburit yang diadakan di 6 kota! Diantaranya\n@manjasad dari Republik Gaban alias Garut-Bandung,\n@budi_dalton_official dari Republik Pacantel,\n@pidibaiq dari Negara Kesatuan Republik The Panasdalam,\n@alzastrouw dari Republik Jalanan.\n.\nJangan sungkan untuk datang ke DCDC ShoutOut Ngabuburit, buka bareng DCDC Community 25 - 27 Mei 2018 dan 31 Mei - 2 Juni 2018 di kota kalian!\n.\n#DCDCSHOUTOUT\n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom\n#DCDC",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
37065,,"""goesuntitled""",,5448,2574,','nan,"'#Repost from @dcdc.official\n\nDCDCs Friends Trade Market, tempat buat kalian yang ingin belanja seru. Yang ada cuma di DCDC ShoutOut Ngabuburit tanggal\n25 Mei Bandung Barat, Headen Barbercoffee.\n26 Mei Cianjur, Area Pujasera Cipanas.\n27 Mei Sukabumi, Allegra Cafe.\n31 Mei Kab. Bandung, Warung Alam Cibutak.\n1 Juni Garut, Parkir Mall Ramayana.\n2 Juni Tasikmalaya, Siliwangi Food Market.\n.\nMerchandise dari @fatfreecity, @easternwolves, @ducksidestore @kalam.wear @krowmusicdealer, @cfhmerch, @anti.class, @pandal_otpd, @remainsstorebdg, @extremesouls666, @bloodsclothofficial @ovpmstore.\n.\nDan merchandise band @burgerkillofficial, @rosemary.skatepunk, @besideofficial, @thepanasdalam, @jasad_official, @siksakubur.official, @venomed.official , @injectedsufferage.dm, @forgotten_official, @loseitall_ina, @donlegoband @karinding.attack, @gugatofficial.\n.\nPukul 14.00 kalian sudah bisa langsung berbelanja! Jangan lupa bawa uang lebih buat bawa pulang merchandise keren di DCDCs Friends Trade Market!\n.\n#DCDCShoutOutNgabuburit \n#DCDCShoutOut\n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",24-05-18,,,,,,,,,,,Djarum,,,,,IG,
